Time,Position Axis 1,Load Axis 1,Command Axis 1,Aux 0,Aux 1,Aux 2,Cycles
90.3000000000,31.2194747926,-1.5349533558,31.3227005005,-1.0933409929,-0.0010486810,-0.0007035342,1.0000000000
90.3500000000,31.2980766294,-1.4982951878,31.3726997376,-1.0890065432,0.0008559403,0.0027515448,1.0000000000
90.4000000000,31.3314743042,-1.4638893605,31.4226989746,-1.0847221613,-0.0014756045,-0.0010102800,1.0000000000
90.4500000000,31.4005470277,-1.4828259945,31.4726982117,-1.0794037580,0.0011069334,0.0028578408,1.0000000000
90.5000000000,31.4369335174,-1.4796092510,31.5226974487,-1.0748467445,-0.0014847185,-0.0009586544,1.0000000000
90.5500000000,31.4990787508,-1.4660179613,31.5726966858,-1.0704224110,0.0012463955,0.0034494090,1.0000000000
90.6000000000,31.5639934539,-1.4529111385,31.6226959229,-1.0664799213,-0.0012387253,-0.0013002260,1.0000000000
90.6500000000,31.6031265262,-1.4475706816,31.6726951599,-1.0615459680,0.0008277239,0.0030209000,1.0000000000
90.7000000000,31.6757106780,-1.4384359121,31.7226943970,-1.0579245090,-0.0014747048,-0.0015304725,1.0000000000
90.7500000000,31.7022800448,-1.3992265465,31.7726936341,-1.0527127981,0.0014590636,0.0029693066,1.0000000000
90.8000000000,31.7735080719,-1.4366739988,31.8226928711,-1.0490348339,-0.0013729427,-0.0011527415,1.0000000000
90.8500000000,31.8122367859,-1.3838884830,31.8726921082,-1.0446807146,0.0010483269,0.0030482257,1.0000000000
90.9000000000,31.8774337769,-1.4124224185,31.9226913452,-1.0412685871,-0.0013305222,-0.0012960913,1.0000000000
90.9500000000,31.9271469112,-1.3840770716,31.9726924896,-1.0366290808,0.0012974272,0.0024741948,1.0000000000
91.0000000000,31.9729614258,-1.3983321190,32.0226898193,-1.0331228971,-0.0016958885,-0.0015377770,1.0000000000
91.0500000000,32.0428848264,-1.3645148277,32.0726890564,-1.0288507938,0.0013943863,0.0037739014,1.0000000000
91.1000000000,32.0761184693,-1.3705651759,32.1226921082,-1.0253478289,-0.0014505433,-0.0019167836,1.0000000000
91.1500000000,32.1461181640,-1.3876310585,32.1726951599,-1.0217906237,0.0009704998,0.0038371782,1.0000000000
91.2000000000,32.1848602294,-1.3624103064,32.2226982117,-1.0193285942,-0.0014171195,-0.0021253200,1.0000000000
91.2500000000,32.2463722230,-1.3597837685,32.2727012634,-1.0166268349,0.0011147443,0.0038296559,1.0000000000
91.3000000000,32.2991409301,-1.3598487377,32.3227005005,-1.0144013166,-0.0015159684,-0.0015232038,1.0000000000
91.3500000000,32.3365821841,-1.3518035412,32.3727035523,-1.0120524168,0.0012488767,0.0032426151,1.0000000000
91.4000000000,32.4060974120,-1.3389502764,32.4227066040,-1.0091457367,-0.0014611217,-0.0012971751,1.0000000000
91.4500000000,32.4424896243,-1.3390996459,32.4727096558,-1.0067034960,0.0013347677,0.0035036623,1.0000000000
91.5000000000,32.5110778808,-1.3501172065,32.5227127075,-1.0052063465,-0.0016371956,-0.0020654886,1.0000000000
91.5500000000,32.5412483216,-1.3365862367,32.5727119446,-1.0024122000,0.0013691906,0.0037244982,1.0000000000
91.6000000000,32.6057891846,-1.3795807360,32.6227149963,-1.0007919073,-0.0013930115,-0.0019133160,1.0000000000
91.6500000000,32.6534423827,-1.3082668781,32.6727180481,-0.9980168939,0.0013067684,0.0034687668,1.0000000000
91.7000000000,32.7025299073,-1.3228620291,32.7227210999,-0.9957017899,-0.0016209679,-0.0017640600,1.0000000000
91.7500000000,32.7591400144,-1.3220589160,32.7727241516,-0.9936402440,0.0012454772,0.0037769309,1.0000000000
91.8000000000,32.7939453126,-1.3223078251,32.8227272034,-0.9905346632,-0.0014775535,-0.0017820710,1.0000000000
91.8500000000,32.8633728027,-1.3515020604,32.8727264404,-0.9887923598,0.0013686014,0.0039214450,1.0000000000
91.9000000000,32.8989486694,-1.2885178328,32.9227294922,-0.9863824844,-0.0017102139,-0.0021840276,1.0000000000
91.9500000000,32.9649772645,-1.3196319341,32.9727325440,-0.9841138721,0.0015921560,0.0036367567,1.0000000000
92.0000000000,33.0141830444,-1.2983844280,33.0227355957,-0.9816802740,-0.0016593797,-0.0018853327,1.0000000000
92.0500000000,33.0564079285,-1.2950552702,33.0727386475,-0.9789667726,0.0018118828,0.0041837981,1.0000000000
92.1000000000,33.1107177733,-1.2911690473,33.1227340698,-0.9777310491,-0.0016225189,-0.0022963304,1.0000000000
92.1500000000,33.1528816226,-1.2758854630,33.1727294922,-0.9747918844,0.0016984131,0.0039160978,1.0000000000
92.2000000000,33.2252235412,-1.2863490582,33.2227249146,-0.9728758335,-0.0014623060,-0.0026495748,1.0000000000
92.2500000000,33.2539215089,-1.2874915597,33.2727241516,-0.9698614478,0.0018022722,0.0040573324,1.0000000000
92.3000000000,33.3206481934,-1.2795253993,33.3227195740,-0.9680175185,-0.0018245515,-0.0026013504,1.0000000000
92.3500000000,33.3579597472,-1.2914972301,33.3727149964,-0.9659228921,0.0010735475,0.0040151449,1.0000000000
92.4000000000,33.4034767152,-1.2305089236,33.4227104187,-0.9634182453,-0.0017136021,-0.0021579352,1.0000000000
92.4500000000,33.4710464475,-1.2682286502,33.4727096558,-0.9604704976,0.0019724611,0.0040596905,1.0000000000
92.5000000000,33.5045471192,-1.2368041277,33.5227050781,-0.9583365917,-0.0013624453,-0.0025626526,1.0000000000
92.5500000000,33.5771560668,-1.2547546624,33.5727005005,-0.9556691051,0.0016617341,0.0041127042,1.0000000000
92.6000000000,33.6051673890,-1.2390738726,33.6226959229,-0.9532711506,-0.0016620813,-0.0022556004,1.0000000000
92.6500000000,33.6695137023,-1.2305873638,33.6726951599,-0.9516034722,0.0017712474,0.0043991771,1.0000000000
92.7000000000,33.7170181274,-1.2007542849,33.7226905823,-0.9494262934,-0.0016260416,-0.0025235552,1.0000000000
92.7500000000,33.7664947513,-1.2324905396,33.7726860047,-0.9464519024,0.0020100959,0.0047531947,1.0000000000
92.8000000000,33.8273315429,-1.2146588564,33.8226814270,-0.9445357919,-0.0017795947,-0.0026866191,1.0000000000
92.8500000000,33.8564376834,-1.2155156137,33.8726806641,-0.9420581460,0.0018491287,0.0050858445,1.0000000000
92.9000000000,33.9265060424,-1.2120490079,33.9226760864,-0.9394137263,-0.0017283676,-0.0026903574,1.0000000000
92.9500000000,33.9558525087,-1.1939133406,33.9726715088,-0.9376106262,0.0019458919,0.0046377443,1.0000000000
93.0000000000,34.0242919922,-1.2097995281,34.0226669312,-0.9355368614,-0.0018070247,-0.0024677594,1.0000000000
93.0500000000,34.0668258667,-1.2213007210,34.0726661682,-0.9327179790,0.0018004300,0.0045722150,1.0000000000
93.1000000000,34.1202468872,-1.1886779071,34.1226615906,-0.9309318066,-0.0022061663,-0.0027886587,1.0000000000
93.1500000000,34.1755180357,-1.1868021488,34.1726570130,-0.9281349182,0.0019995377,0.0049633616,1.0000000000
93.2000000000,34.2111282350,-1.1927744152,34.2226524353,-0.9261078835,-0.0017390752,-0.0027368171,1.0000000000
93.2500000000,34.2788848875,-1.1976891756,34.2726516724,-0.9228412509,0.0020346439,0.0046264515,1.0000000000
93.3000000000,34.3080978394,-1.1729228497,34.3226470947,-0.9207254052,-0.0019210919,-0.0026751920,1.0000000000
93.3500000000,34.3834457395,-1.1731604336,34.3726425171,-0.9186720848,0.0022152758,0.0044895657,1.0000000000
93.4000000000,34.4116859436,-1.1646007299,34.4226379395,-0.9164183140,-0.0017194449,-0.0027446127,1.0000000000
93.4500000000,34.4708175660,-1.1415041683,34.4726371765,-0.9143248200,0.0022775931,0.0048598912,1.0000000000
93.5000000000,34.5177230835,-1.1639384031,34.5226325989,-0.9120724797,-0.0018285733,-0.0028055508,1.0000000000
93.5500000000,34.5625953676,-1.1551700830,34.5726280213,-0.9090479612,0.0026004081,0.0049065677,1.0000000000
93.6000000000,34.6315002440,-1.1527618169,34.6226234436,-0.9066877365,-0.0017570588,-0.0031484831,1.0000000000
93.6500000000,34.6569061281,-1.1564029449,34.6726226807,-0.9043285847,0.0022682368,0.0053037465,1.0000000000
93.7000000000,34.7314834594,-1.1605514289,34.7226181030,-0.9020898342,-0.0021571403,-0.0028103634,1.0000000000
93.7500000000,34.7650070191,-1.1240649222,34.7726135254,-0.8998771310,0.0023638317,0.0052607511,1.0000000000
93.8000000000,34.8295173645,-1.1199045182,34.8226089478,-0.8974767923,-0.0019712732,-0.0031747099,1.0000000000
93.8500000000,34.8747863768,-1.0885426999,34.8726081848,-0.8945289850,0.0023825096,0.0053037270,1.0000000000
93.9000000000,34.9206123354,-1.0863296985,34.9226036072,-0.8933650255,-0.0018391277,-0.0027616655,1.0000000000
93.9500000000,34.9820861814,-1.1226792333,34.9725990296,-0.8907816410,0.0026384857,0.0049222228,1.0000000000
94.0000000000,35.0175018312,-1.0898497105,35.0225944519,-0.8883640170,-0.0020343503,-0.0028999913,1.0000000000
94.0500000000,35.0814819334,-1.1215776210,35.0725936890,-0.8860853314,0.0025344102,0.0053759036,1.0000000000
94.1000000000,35.1173896790,-1.0748107433,35.1225891113,-0.8836768866,-0.0018195016,-0.0031725988,1.0000000000
94.1500000000,35.1784820557,-1.1170629263,35.1725845337,-0.8820925951,0.0024731632,0.0051283431,1.0000000000
94.2000000000,35.2204170226,-1.0800464153,35.2225799561,-0.8789346814,-0.0018323143,-0.0030511776,1.0000000000
94.2500000000,35.2747306826,-1.0733101371,35.2725791931,-0.8768587708,0.0020306755,0.0049304562,1.0000000000
94.3000000000,35.3300399780,-1.0794107914,35.3225746155,-0.8745131493,-0.0023761387,-0.0033734329,1.0000000000
94.3500000000,35.3609809878,-1.0919450520,35.3725700379,-0.8720868826,0.0026571494,0.0053676707,1.0000000000
94.4000000000,35.4276962279,-1.0672279596,35.4225654602,-0.8697854876,-0.0016762657,-0.0030601821,1.0000000000
94.4500000000,35.4649810793,-1.0753231049,35.4725646973,-0.8673903942,0.0019536607,0.0053832037,1.0000000000
94.5000000000,35.5297622681,-1.0574908257,35.5225601196,-0.8649504781,-0.0020387226,-0.0033000454,1.0000000000
94.5500000000,35.5673942566,-1.0740737919,35.5725555420,-0.8618474007,0.0026411009,0.0052031558,1.0000000000
94.6000000000,35.6205368043,-1.0689661503,35.6225509644,-0.8598345518,-0.0021001028,-0.0033917229,1.0000000000
94.6500000000,35.6775817869,-1.0571527479,35.6725502014,-0.8576059937,0.0019732111,0.0051315161,1.0000000000
94.7000000000,35.7136840821,-1.0363998413,35.7225456238,-0.8552339077,-0.0019043516,-0.0035039484,1.0000000000
94.7500000000,35.7896156309,-1.0420056582,35.7725410462,-0.8528668284,0.0025964763,0.0053452775,1.0000000000
94.8000000000,35.8158607484,-1.0157972576,35.8225364685,-0.8501967788,-0.0023640923,-0.0029437121,1.0000000000
94.8500000000,35.8793144225,-1.0420291423,35.8725357056,-0.8478572965,0.0023875793,0.0052594086,1.0000000000
94.9000000000,35.9076347351,-1.0212572813,35.9225311279,-0.8455533385,-0.0021384649,-0.0030612608,1.0000000000
94.9500000000,35.9745979310,-0.9933801894,35.9725265503,-0.8427837491,0.0028900201,0.0056702890,1.0000000000
95.0000000000,36.0291976928,-1.0258252620,36.0225219727,-0.8404843211,-0.0024027056,-0.0031941964,1.0000000000
95.0500000000,36.0679931643,-1.0105502607,36.0725212097,-0.8382027745,0.0027093945,0.0053079775,1.0000000000
95.1000000000,36.1335754393,-1.0097198486,36.1225166321,-0.8363703489,-0.0024409757,-0.0032882025,1.0000000000
95.1500000000,36.1610832217,-1.0055949692,36.1725120545,-0.8337258100,0.0026542779,0.0054000039,1.0000000000
95.2000000000,36.2357063293,-0.9957139492,36.2225074768,-0.8308453560,-0.0020725697,-0.0032416966,1.0000000000
95.2500000000,36.2601547242,-0.9431952838,36.2725067139,-0.8287777305,0.0025715653,0.0053026797,1.0000000000
95.3000000000,36.3240165711,-1.0068626403,36.3225021362,-0.8259894848,-0.0022775528,-0.0031603037,1.0000000000
95.3500000000,36.3750648497,-0.9848731159,36.3724975586,-0.8247845769,0.0022638827,0.0047934987,1.0000000000
95.4000000000,36.4289627076,-0.9961343408,36.4224929810,-0.8223304749,-0.0022401353,-0.0036641455,1.0000000000
95.4500000000,36.4851112363,-0.9917190072,36.4724922180,-0.8199955821,0.0024993916,0.0052672145,1.0000000000
95.5000000000,36.5133209229,-0.9883040190,36.5224876404,-0.8176548481,-0.0020643491,-0.0032265834,1.0000000000
95.5500000000,36.5822792052,-0.9364241955,36.5724830628,-0.8150454164,0.0027867104,0.0060066311,1.0000000000
95.6000000000,36.6120262146,-0.9544616342,36.6224784851,-0.8131453395,-0.0018472417,-0.0031603519,1.0000000000
95.6500000000,36.6774177552,-0.9808946848,36.6724777222,-0.8105747700,0.0027041233,0.0051576993,1.0000000000
95.7000000000,36.7233581542,-0.9572481511,36.7224731445,-0.8089401722,-0.0020444265,-0.0034082490,1.0000000000
95.7500000000,36.7672996524,-0.9629656672,36.7724685669,-0.8067875504,0.0024997627,0.0049584866,1.0000000000
95.8000000000,36.8372459410,-0.9473031759,36.8224639893,-0.8046979904,-0.0021710012,-0.0030295753,1.0000000000
95.8500000000,36.8605918887,-0.9482055902,36.8724632263,-0.8020564318,0.0027120770,0.0055113109,1.0000000000
95.9000000000,36.9357833861,-0.9256407618,36.9224586487,-0.8000355959,-0.0021693043,-0.0033547883,1.0000000000
95.9500000000,36.9663925172,-0.9308184387,36.9724540711,-0.7979439497,0.0026937511,0.0056185499,1.0000000000
96.0000000000,37.0295944214,-0.9423375129,37.0224494934,-0.7953420281,-0.0024565202,-0.0030708769,1.0000000000
96.0500000000,37.0667190551,-0.9284276366,37.0724487305,-0.7937759161,0.0025672922,0.0056884172,1.0000000000
96.1000000000,37.1203117372,-0.9222486019,37.1224441528,-0.7910052538,-0.0020382938,-0.0033061877,1.0000000000
96.1500000000,37.1785316465,-0.9034614556,37.1724395752,-0.7893578410,0.0023388981,0.0052712150,1.0000000000
96.2000000000,37.2159538270,-0.8980645538,37.2224349976,-0.7863387465,-0.0024258827,-0.0031150347,1.0000000000
96.2500000000,37.2817420959,-0.9101681709,37.2724342346,-0.7837140560,0.0027133876,0.0057055620,1.0000000000
96.3000000000,37.3140792847,-0.9161140324,37.3224296570,-0.7820380330,-0.0018714638,-0.0029656824,1.0000000000
96.3500000000,37.3817024230,-0.9074445961,37.3724250794,-0.7801806927,0.0026741729,0.0052953130,1.0000000000
96.4000000000,37.4107284546,-0.8783829809,37.4224205017,-0.7774150968,-0.0019792581,-0.0031298643,1.0000000000
96.4500000000,37.4738883974,-0.9228198527,37.4724197388,-0.7757067084,0.0024852240,0.0055169356,1.0000000000
96.5000000000,37.5233535766,-0.8569690586,37.5224151611,-0.7726413012,-0.0024850315,-0.0029024973,1.0000000000
96.5500000000,37.5674171450,-0.8907740712,37.5724105835,-0.7706002593,0.0024011435,0.0051151449,1.0000000000
96.6000000000,37.6321716308,-0.8813754916,37.6224060059,-0.7680814862,-0.0022010051,-0.0032239512,1.0000000000
96.6500000000,37.6624870303,-0.8756421210,37.6724052429,-0.7658948302,0.0026670324,0.0053291349,1.0000000000
96.7000000000,37.7297325134,-0.8479774593,37.7224006653,-0.7629193068,-0.0022216164,-0.0028340453,1.0000000000
96.7500000000,37.7712135315,-0.8709651832,37.7723960877,-0.7612442374,0.0025940738,0.0055135489,1.0000000000
96.8000000000,37.8320960999,-0.8797215819,37.8223915100,-0.7578424811,-0.0017505961,-0.0028047897,1.0000000000
96.8500000000,37.8776969908,-0.8422580957,37.8723907471,-0.7560688853,0.0026655036,0.0056793373,1.0000000000
96.9000000000,37.9267845155,-0.8570626378,37.9223861694,-0.7547582984,-0.0026302072,-0.0031363978,1.0000000000
96.9500000000,37.9801292416,-0.8359389904,37.9723815918,-0.7520645857,0.0022541687,0.0056486181,1.0000000000
97.0000000000,38.0183219911,-0.8443418145,38.0223770142,-0.7491816878,-0.0024324218,-0.0029018340,1.0000000000
97.0500000000,38.0782051084,-0.8349938983,38.0723762512,-0.7475568056,0.0027139366,0.0051696557,1.0000000000
97.1000000000,38.1107559205,-0.8378496766,38.1223716736,-0.7453176975,-0.0023341856,-0.0030986727,1.0000000000
97.1500000000,38.1835632324,-0.8274992703,38.1723670960,-0.7436681390,0.0024061284,0.0051027606,1.0000000000
97.2000000000,38.2178192138,-0.8478406668,38.2223625183,-0.7418481112,-0.0023168530,-0.0028372323,1.0000000000
97.2500000000,38.2707443238,-0.8391415482,38.2723617554,-0.7402657867,0.0026911309,0.0054857889,1.0000000000
97.3000000000,38.3277206421,-0.7685764433,38.3223571777,-0.7384096384,-0.0019332909,-0.0030790952,1.0000000000
97.3500000000,38.3708152773,-0.8306299448,38.3723526001,-0.7372745872,0.0024649177,0.0054509947,1.0000000000
97.4000000000,38.4317398070,-0.7964456677,38.4223480225,-0.7345876098,-0.0022596275,-0.0030003078,1.0000000000
97.4500000000,38.4707031252,-0.8027354481,38.4723472595,-0.7328726649,0.0028496466,0.0050205546,1.0000000000
97.5000000000,38.5325851440,-0.7659544945,38.5223426819,-0.7291823626,-0.0021529901,-0.0032199488,1.0000000000
97.5500000000,38.5698204040,-0.7905909421,38.5723381043,-0.7272924185,0.0023171268,0.0052886992,1.0000000000
97.6000000000,38.6154098512,-0.7288458349,38.6223335266,-0.7240389586,-0.0022307993,-0.0030449764,1.0000000000
97.6500000000,38.6748390196,-0.8205003142,38.6723327637,-0.7213132381,0.0023511248,0.0052393484,1.0000000000
97.7000000000,38.7176551820,-0.7826875448,38.7223281860,-0.7188558578,-0.0021229926,-0.0028568599,1.0000000000
97.7500000000,38.7777786252,-0.7654164433,38.7723236084,-0.7166706324,0.0025460036,0.0050131152,1.0000000000
97.8000000000,38.8151931764,-0.7712667583,38.8223190308,-0.7131465077,-0.0017490368,-0.0032536683,1.0000000000
97.8500000000,38.8781852721,-0.7726511361,38.8723182678,-0.7116731405,0.0020891214,0.0051217130,1.0000000000
97.9000000000,38.9165763855,-0.7827810048,38.9223136902,-0.7083476186,-0.0021838676,-0.0030115971,1.0000000000
97.9500000000,38.9717102052,-0.7281275990,38.9723091126,-0.7062838674,0.0025198646,0.0051585506,1.0000000000
98.0000000000,39.0276947021,-0.7441367507,39.0223045349,-0.7025273442,-0.0018185084,-0.0031247521,1.0000000000
98.0500000000,39.0633583071,-0.7745416161,39.0723037720,-0.7005098462,0.0023718958,0.0048717554,1.0000000000
98.1000000000,39.1321754454,-0.7061437370,39.1223220825,-0.6975243688,-0.0019005492,-0.0029777242,1.0000000000
98.1500000000,39.1679229739,-0.7234806417,39.1723403931,-0.6950867772,0.0024926297,0.0051025460,1.0000000000
98.2000000000,39.2270011901,-0.6907469036,39.2223625183,-0.6921310425,-0.0016170824,-0.0026995556,1.0000000000
98.2500000000,39.2677650452,-0.7502375241,39.2723846436,-0.6895818710,0.0022674133,0.0050255363,1.0000000000
98.3000000000,39.3230400086,-0.7219435573,39.3224029541,-0.6875182390,-0.0020530510,-0.0028889410,1.0000000000
98.3500000000,39.3678627014,-0.7285811305,39.3724212646,-0.6847697496,0.0024441378,0.0051265722,1.0000000000
98.4000000000,39.4212760927,-0.6738057734,39.4224433899,-0.6818010211,-0.0018330897,-0.0029803026,1.0000000000
98.4500000000,39.4816741940,-0.7147216199,39.4724655152,-0.6798241139,0.0019897353,0.0047770781,1.0000000000
98.5000000000,39.5133132935,-0.7139894961,39.5224838257,-0.6771815419,-0.0018876091,-0.0032533852,1.0000000000
98.5500000000,39.5870857237,-0.6758214237,39.5725021362,-0.6750005484,0.0015011882,0.0050227344,1.0000000000
98.6000000000,39.6207542420,-0.6966510414,39.6225242615,-0.6718148589,-0.0017268878,-0.0025789558,1.0000000000
98.6500000000,39.6772651672,-0.6595155002,39.6725463867,-0.6704022884,0.0016742174,0.0048953504,1.0000000000
98.7000000000,39.7195968628,-0.7010942101,39.7225646973,-0.6669279337,-0.0013949904,-0.0030835317,1.0000000000
98.7500000000,39.7731132508,-0.6606317757,39.7725830078,-0.6649297476,0.0019266383,0.0044427090,1.0000000000
98.8000000000,39.8288574218,-0.6654723288,39.8226051331,-0.6609634161,-0.0018198327,-0.0024766349,1.0000000000
98.8500000000,39.8588371280,-0.6664195057,39.8726272583,-0.6600797772,0.0021301662,0.0046846280,1.0000000000
98.9000000000,39.9353408813,-0.6591477395,39.9226455689,-0.6565881371,-0.0015287325,-0.0024289265,1.0000000000
98.9500000000,39.9594955446,-0.6525860429,39.9726638794,-0.6547272205,0.0022484732,0.0051551689,1.0000000000
99.0000000000,40.0370445251,-0.6452189684,40.0226860046,-0.6518859863,-0.0015130468,-0.0025194860,1.0000000000
99.0500000000,40.0706100464,-0.6558118459,40.0727081299,-0.6505925059,0.0015054797,0.0045814077,1.0000000000
99.1000000000,40.1199684144,-0.5819387438,40.1227264404,-0.6474900246,-0.0014137636,-0.0025769628,1.0000000000
99.1500000000,40.1792221068,-0.6437165142,40.1727447510,-0.6453601122,0.0021980929,0.0048814174,1.0000000000
99.2000000000,40.2160606385,-0.6218048334,40.2227668762,-0.6428406239,-0.0019045469,-0.0023415717,1.0000000000
99.2500000000,40.2833251951,-0.6432199476,40.2727890015,-0.6410856247,0.0020963494,0.0044295858,1.0000000000
99.3000000000,40.3133201601,-0.6289789676,40.3228073120,-0.6384729743,-0.0021909764,-0.0022239226,1.0000000000
99.3500000000,40.3794822692,-0.6212743523,40.3728256226,-0.6363681555,0.0018633873,0.0044701169,1.0000000000
99.4000000000,40.4148941040,-0.6396543383,40.4228477478,-0.6339409947,-0.0020803995,-0.0024663138,1.0000000000
99.4500000000,40.4781608581,-0.6132270099,40.4728698731,-0.6322137117,0.0022779398,0.0040326165,1.0000000000
99.5000000000,40.5298538208,-0.6123917699,40.5228881836,-0.6296619773,-0.0015065585,-0.0021213810,1.0000000000
99.5500000000,40.5759735110,-0.5921694639,40.5729064942,-0.6274993420,0.0022619043,0.0043140007,1.0000000000
99.6000000000,40.6296157836,-0.5963396430,40.6229286194,-0.6243048310,-0.0018506103,-0.0021756743,1.0000000000
99.6500000000,40.6638946536,-0.5836342573,40.6729507446,-0.6228268147,0.0016689578,0.0042196368,1.0000000000
99.7000000000,40.7348976134,-0.5969835519,40.7229690552,-0.6203438044,-0.0013246582,-0.0022192306,1.0000000000
99.7500000000,40.7633590700,-0.5758543611,40.7729873657,-0.6187664866,0.0016726864,0.0044119307,1.0000000000
99.8000000000,40.8326873779,-0.5827777386,40.8230094910,-0.6160300374,-0.0016773791,-0.0023597574,1.0000000000
99.8500000000,40.8650856019,-0.5985206364,40.8730316162,-0.6134142280,0.0018822906,0.0046554040,1.0000000000
99.9000000000,40.9294242859,-0.5818247199,40.9230499268,-0.6114910245,-0.0014279401,-0.0021279557,1.0000000000
99.9500000000,40.9739456175,-0.5782176255,40.9730682373,-0.6091145277,0.0020980358,0.0043981881,1.0000000000
100.0000000000,41.0084648134,-0.5009982587,41.0230903626,-0.6068909764,-0.0013434483,-0.0021717874,1.0000000000
100.0500000000,41.0858802793,-0.5659912227,41.0731124878,-0.6042218804,0.0015725836,0.0038274129,1.0000000000
100.1000000000,41.1158828737,-0.5215672255,41.1231307983,-0.6009657979,-0.0013374179,-0.0020201148,1.0000000000
100.1500000000,41.1924934385,-0.5551767944,41.1731491089,-0.5994765162,0.0018127527,0.0042303833,1.0000000000
100.2000000000,41.2136650086,-0.5256459116,41.2231712341,-0.5966225862,-0.0014361065,-0.0020119622,1.0000000000
100.2500000000,41.2791557313,-0.5456285476,41.2731933594,-0.5944027305,0.0017658549,0.0042281654,1.0000000000
100.3000000000,41.3293113708,-0.5385327339,41.3232116699,-0.5920198560,-0.0015208476,-0.0020440563,1.0000000000
100.3500000000,41.3700332643,-0.5422357307,41.3732299805,-0.5905540586,0.0017370243,0.0035559035,1.0000000000
100.4000000000,41.4302253722,-0.4992689491,41.4232521057,-0.5878783464,-0.0018126365,-0.0021330279,1.0000000000
100.4500000000,41.4598274232,-0.4946658015,41.4732742310,-0.5861486197,0.0014805067,0.0038578927,1.0000000000
100.5000000000,41.5332946776,-0.5229336619,41.5232925415,-0.5834410191,-0.0017473351,-0.0019091425,1.0000000000
100.5500000000,41.5624046328,-0.5102065798,41.5733108521,-0.5808078051,0.0012643426,0.0037065849,1.0000000000
100.6000000000,41.6356010436,-0.5229899290,41.6233329773,-0.5790339708,-0.0016544615,-0.0018890952,1.0000000000
100.6500000000,41.6702041625,-0.4788665474,41.6733551026,-0.5767078400,0.0015779853,0.0037973575,1.0000000000
100.7000000000,41.7263183595,-0.5296965836,41.7233734131,-0.5739413500,-0.0013161460,-0.0017081498,1.0000000000
100.7500000000,41.7785987851,-0.4898963867,41.7733917237,-0.5722351074,0.0016930013,0.0035180366,1.0000000000
100.8000000000,41.8163490297,-0.5366564392,41.8234138489,-0.5690139532,-0.0012626377,-0.0017452330,1.0000000000
100.8500000000,41.8846511838,-0.4891358315,41.8734359741,-0.5675058961,0.0016432302,0.0034612685,1.0000000000
100.9000000000,41.9107513429,-0.4850318133,41.9234542847,-0.5651158690,-0.0013209946,-0.0014371305,1.0000000000
100.9500000000,41.9789314269,-0.4866082071,41.9734725952,-0.5632412434,0.0015278809,0.0034053442,1.0000000000
101.0000000000,42.0231666565,-0.4785445332,42.0234947205,-0.5600868464,-0.0016177022,-0.0014758607,1.0000000000
101.0500000000,42.0779647828,-0.4774084386,42.0735168457,-0.5581588745,0.0011191813,0.0035353347,1.0000000000
101.1000000000,42.1177825927,-0.4623112380,42.1235351563,-0.5558744669,-0.0012112656,-0.0012607741,1.0000000000
101.1500000000,42.1739959720,-0.4716173706,42.1735534668,-0.5531110764,0.0012303755,0.0035954672,1.0000000000
101.2000000000,42.2305641173,-0.4168734255,42.2235755921,-0.5508767366,-0.0013578200,-0.0012699760,1.0000000000
101.2500000000,42.2639961246,-0.4403299391,42.2735977173,-0.5487331152,0.0018508904,0.0029550952,1.0000000000
101.3000000000,42.3333663940,-0.4650174976,42.3236160278,-0.5462939739,-0.0010363060,-0.0015215807,1.0000000000
101.3500000000,42.3676910402,-0.4514742794,42.3736343384,-0.5442856550,0.0009681470,0.0029550526,1.0000000000
101.4000000000,42.4365806579,-0.4391237797,42.4236564636,-0.5425922275,-0.0010831830,-0.0016000220,1.0000000000
101.4500000000,42.4732131957,-0.4642209113,42.4736785889,-0.5398256779,0.0015411216,0.0027854459,1.0000000000
101.5000000000,42.5269584656,-0.4077498019,42.5236968994,-0.5376724005,-0.0010060477,-0.0010366256,1.0000000000
101.5500000000,42.5795021056,-0.4064103667,42.5737152100,-0.5355840921,0.0012356560,0.0028415937,1.0000000000
101.6000000000,42.6285934449,-0.4459136128,42.6237373352,-0.5337139964,-0.0011847743,-0.0010351999,1.0000000000
101.6500000000,42.6822967527,-0.4248322250,42.6737594605,-0.5313398838,0.0007817283,0.0033193526,1.0000000000
101.7000000000,42.7188377381,-0.4090092182,42.7237777710,-0.5291884542,-0.0010291009,-0.0009301742,1.0000000000
101.7500000000,42.7827186583,-0.3984126747,42.7737960816,-0.5273006558,0.0009260026,0.0027560694,1.0000000000
101.8000000000,42.8204803467,-0.3910523951,42.8238182068,-0.5237298608,-0.0007757903,-0.0006957523,1.0000000000
101.8500000000,42.8826637269,-0.3736857177,42.8738403320,-0.5226465464,0.0011733258,0.0028999776,1.0000000000
101.9000000000,42.9271583556,-0.4542497399,42.9238586426,-0.5198080540,-0.0011262368,-0.0007982957,1.0000000000
101.9500000000,42.9648323062,-0.3896657824,42.9738769531,-0.5179802179,0.0005182651,0.0024493526,1.0000000000
102.0000000000,43.0338630675,-0.3917233646,43.0238990784,-0.5147072077,-0.0008117529,-0.0007605214,1.0000000000
102.0500000000,43.0593643191,-0.3856419327,43.0739212036,-0.5132790804,0.0006572742,0.0027127976,1.0000000000
