OUTPUT OF MATLAB Q4 SMALL STRAIN FEM IMPLEMENTATION 

          DISPLACEMENTS 
********************************* 
  Node      U1           U2 
  232  -8.4199e+01  -1.2661e+01  -3.2112e+01  -8.3542e+01  -1.2629e+01  -3.1954e+01  -3.0538e+02  -5.2189e+01  -1.2601e+02  -3.0782e+02  -5.2273e+01  -1.2661e+02 
  233   3.0444e+02   5.3739e+01   1.2815e+02   3.0200e+02   5.3654e+01   1.2753e+02   7.9213e+01   1.5749e+01   3.5978e+01   7.9862e+01   1.5762e+01   3.6147e+01 
  234  -8.3061e+01  -1.2605e+01  -3.1838e+01  -8.2407e+01  -1.2571e+01  -3.1677e+01  -3.0118e+02  -5.2032e+01  -1.2496e+02  -3.0361e+02  -5.2125e+01  -1.2557e+02 
  235   3.0022e+02   5.3587e+01   1.2707e+02   2.9779e+02   5.3493e+01   1.2644e+02   7.8094e+01   1.5721e+01   3.5681e+01   7.8740e+01   1.5737e+01   3.5853e+01 
  236  -8.1929e+01  -1.2546e+01  -3.1558e+01  -8.1277e+01  -1.2509e+01  -3.1395e+01  -2.9700e+02  -5.1859e+01  -1.2388e+02  -2.9941e+02  -5.1961e+01  -1.2450e+02 
  237   2.9602e+02   5.3420e+01   1.2598e+02   2.9360e+02   5.3316e+01   1.2534e+02   7.6980e+01   1.5690e+01   3.5380e+01   7.7623e+01   1.5708e+01   3.5555e+01 
  238  -8.0801e+01  -1.2482e+01  -3.1274e+01  -8.0152e+01  -1.2443e+01  -3.1107e+01  -2.9284e+02  -5.1670e+01  -1.2279e+02  -2.9524e+02  -5.1781e+01  -1.2342e+02 
  239   2.9183e+02   5.3236e+01   1.2486e+02   2.8943e+02   5.3124e+01   1.2421e+02   7.5872e+01   1.5653e+01   3.5075e+01   7.6511e+01   1.5674e+01   3.5252e+01 
  240  -7.9679e+01  -1.2414e+01  -3.0984e+01  -7.9033e+01  -1.2373e+01  -3.0815e+01  -2.8869e+02  -5.1466e+01  -1.2168e+02  -2.9108e+02  -5.1586e+01  -1.2233e+02 
  241   2.8767e+02   5.3038e+01   1.2373e+02   2.8528e+02   5.2916e+01   1.2307e+02   7.4768e+01   1.5613e+01   3.4764e+01   7.5404e+01   1.5636e+01   3.4944e+01 
  242  -7.8562e+01  -1.2343e+01  -3.0690e+01  -7.7919e+01  -1.2299e+01  -3.0518e+01  -2.8456e+02  -5.1247e+01  -1.2056e+02  -2.8694e+02  -5.1376e+01  -1.2121e+02 
  243   2.8353e+02   5.2823e+01   1.2259e+02   2.8114e+02   5.2693e+01   1.2192e+02   7.3669e+01   1.5568e+01   3.4450e+01   7.4303e+01   1.5594e+01   3.4632e+01 
  244  -7.7449e+01  -1.2267e+01  -3.0391e+01  -7.6810e+01  -1.2221e+01  -3.0217e+01  -2.8046e+02  -5.1012e+01  -1.1941e+02  -2.8283e+02  -5.1150e+01  -1.2008e+02 
  245   2.7940e+02   5.2593e+01   1.2142e+02   2.7703e+02   5.2454e+01   1.2074e+02   7.2575e+01   1.5518e+01   3.4130e+01   7.3206e+01   1.5547e+01   3.4315e+01 
  246  -7.6342e+01  -1.2188e+01  -3.0088e+01  -7.5705e+01  -1.2140e+01  -2.9910e+01  -2.7637e+02  -5.0763e+01  -1.1825e+02  -2.7873e+02  -5.0909e+01  -1.1893e+02 
  247   2.7530e+02   5.2348e+01   1.2024e+02   2.7293e+02   5.2200e+01   1.1955e+02   7.1486e+01   1.5465e+01   3.3807e+01   7.2114e+01   1.5496e+01   3.3994e+01 
  248  -7.5240e+01  -1.2105e+01  -2.9780e+01  -7.4606e+01  -1.2055e+01  -2.9600e+01  -2.7230e+02  -5.0498e+01  -1.1708e+02  -2.7464e+02  -5.0653e+01  -1.1776e+02 
  249   2.7121e+02   5.2088e+01   1.1905e+02   2.6886e+02   5.1931e+01   1.1835e+02   7.0402e+01   1.5407e+01   3.3479e+01   7.1027e+01   1.5440e+01   3.3669e+01 
  250  -7.4143e+01  -1.2018e+01  -2.9467e+01  -7.3512e+01  -1.1966e+01  -2.9285e+01  -2.6824e+02  -5.0218e+01  -1.1588e+02  -2.7058e+02  -5.0382e+01  -1.1657e+02 
  251   2.6714e+02   5.1812e+01   1.1783e+02   2.6480e+02   5.1647e+01   1.1713e+02   6.9322e+01   1.5344e+01   3.3147e+01   6.9945e+01   1.5380e+01   3.3339e+01 
  252  -7.3051e+01  -1.1927e+01  -2.9150e+01  -7.2423e+01  -1.1873e+01  -2.8966e+01  -2.6421e+02  -4.9924e+01  -1.1468e+02  -2.6654e+02  -5.0096e+01  -1.1537e+02 
  253   2.6309e+02   5.1522e+01   1.1660e+02   2.6076e+02   5.1348e+01   1.1589e+02   6.8248e+01   1.5278e+01   3.2811e+01   6.8868e+01   1.5316e+01   3.3006e+01 
  254  -7.1964e+01  -1.1833e+01  -2.8829e+01  -7.1338e+01  -1.1776e+01  -2.8642e+01  -2.6019e+02  -4.9615e+01  -1.1345e+02  -2.6251e+02  -4.9796e+01  -1.1416e+02 
  255   2.5906e+02   5.1217e+01   1.1536e+02   2.5674e+02   5.1034e+01   1.1464e+02   6.7178e+01   1.5207e+01   3.2471e+01   6.7795e+01   1.5248e+01   3.2668e+01 
  256  -7.0882e+01  -1.1735e+01  -2.8504e+01  -7.0259e+01  -1.1676e+01  -2.8314e+01  -2.5619e+02  -4.9292e+01  -1.1221e+02  -2.5850e+02  -4.9480e+01  -1.1293e+02 
  257   2.5504e+02   5.0897e+01   1.1410e+02   2.5273e+02   5.0706e+01   1.1337e+02   6.6113e+01   1.5133e+01   3.2127e+01   6.6727e+01   1.5176e+01   3.2326e+01 
  258  -6.9804e+01  -1.1633e+01  -2.8175e+01  -6.9184e+01  -1.1572e+01  -2.7983e+01  -2.5221e+02  -4.8954e+01  -1.1096e+02  -2.5451e+02  -4.9151e+01  -1.1168e+02 
  259   2.5104e+02   5.0562e+01   1.1283e+02   2.4875e+02   5.0363e+01   1.1209e+02   6.5052e+01   1.5054e+01   3.1779e+01   6.5664e+01   1.5100e+01   3.1980e+01 
  260  -6.8731e+01  -1.1528e+01  -2.7841e+01  -6.8114e+01  -1.1465e+01  -2.7647e+01  -2.4824e+02  -4.8602e+01  -1.0969e+02  -2.5053e+02  -4.8807e+01  -1.1042e+02 
  261   2.4707e+02   5.0213e+01   1.1154e+02   2.4478e+02   5.0006e+01   1.1079e+02   6.3997e+01   1.4971e+01   3.1428e+01   6.4606e+01   1.5019e+01   3.1631e+01 
  262  -6.7663e+01  -1.1419e+01  -2.7504e+01  -6.7049e+01  -1.1354e+01  -2.7308e+01  -2.4430e+02  -4.8236e+01  -1.0841e+02  -2.4657e+02  -4.8449e+01  -1.0915e+02 
  263   2.4310e+02   4.9850e+01   1.1024e+02   2.4082e+02   4.9635e+01   1.0948e+02   6.2945e+01   1.4884e+01   3.1072e+01   6.3552e+01   1.4935e+01   3.1278e+01 
  264  -6.6600e+01  -1.1306e+01  -2.7163e+01  -6.5988e+01  -1.1239e+01  -2.6964e+01  -2.4037e+02  -4.7855e+01  -1.0711e+02  -2.4263e+02  -4.8077e+01  -1.0786e+02 
  265   2.3916e+02   4.9473e+01   1.0892e+02   2.3689e+02   4.9249e+01   1.0816e+02   6.1899e+01   1.4794e+01   3.0714e+01   6.2502e+01   1.4846e+01   3.0921e+01 
  266  -6.5541e+01  -1.1190e+01  -2.6818e+01  -6.4932e+01  -1.1121e+01  -2.6617e+01  -2.3645e+02  -4.7462e+01  -1.0580e+02  -2.3871e+02  -4.7691e+01  -1.0656e+02 
  267   2.3523e+02   4.9082e+01   1.0760e+02   2.3297e+02   4.8850e+01   1.0682e+02   6.0856e+01   1.4699e+01   3.0352e+01   6.1457e+01   1.4754e+01   3.0561e+01 
  268  -6.4487e+01  -1.1071e+01  -2.6469e+01  -6.3880e+01  -1.1000e+01  -2.6267e+01  -2.3256e+02  -4.7054e+01  -1.0447e+02  -2.3480e+02  -4.7291e+01  -1.0524e+02 
  269   2.3132e+02   4.8677e+01   1.0625e+02   2.2907e+02   4.8437e+01   1.0547e+02   5.9818e+01   1.4600e+01   2.9986e+01   6.0417e+01   1.4657e+01   3.0198e+01 
  270  -6.3437e+01  -1.0948e+01  -2.6117e+01  -6.2833e+01  -1.0875e+01  -2.5913e+01  -2.2867e+02  -4.6633e+01  -1.0314e+02  -2.3091e+02  -4.6878e+01  -1.0391e+02 
  271   2.2743e+02   4.8259e+01   1.0490e+02   2.2519e+02   4.8011e+01   1.0411e+02   5.8785e+01   1.4498e+01   2.9617e+01   5.9381e+01   1.4557e+01   2.9831e+01 
  272  -6.2392e+01  -1.0821e+01  -2.5762e+01  -6.1791e+01  -1.0747e+01  -2.5555e+01  -2.2481e+02  -4.6198e+01  -1.0179e+02  -2.2704e+02  -4.6451e+01  -1.0257e+02 
  273   2.2355e+02   4.7827e+01   1.0353e+02   2.2132e+02   4.7571e+01   1.0274e+02   5.7755e+01   1.4392e+01   2.9245e+01   5.8349e+01   1.4453e+01   2.9460e+01 
  274  -6.1352e+01  -1.0692e+01  -2.5402e+01  -6.0753e+01  -1.0615e+01  -2.5194e+01  -2.2096e+02  -4.5751e+01  -1.0042e+02  -2.2318e+02  -4.6011e+01  -1.0121e+02 
  275   2.1969e+02   4.7381e+01   1.0215e+02   2.1747e+02   4.7118e+01   1.0135e+02   5.6730e+01   1.4282e+01   2.8870e+01   5.7322e+01   1.4345e+01   2.9087e+01 
  276  -6.0315e+01  -1.0559e+01  -2.5040e+01  -5.9719e+01  -1.0480e+01  -2.4829e+01  -2.1713e+02  -4.5290e+01  -9.9050e+01  -2.1934e+02  -4.5558e+01  -9.9845e+01 
  277   2.1585e+02   4.6923e+01   1.0076e+02   2.1364e+02   4.6652e+01   9.9953e+01   5.5710e+01   1.4168e+01   2.8491e+01   5.6298e+01   1.4234e+01   2.8710e+01 
  278  -5.9283e+01  -1.0423e+01  -2.4674e+01  -5.8689e+01  -1.0342e+01  -2.4462e+01  -2.1331e+02  -4.4817e+01  -9.7664e+01  -2.1551e+02  -4.5092e+01  -9.8466e+01 
  279   2.1202e+02   4.6451e+01   9.9359e+01   2.0982e+02   4.6173e+01   9.8544e+01   5.4693e+01   1.4051e+01   2.8110e+01   5.5279e+01   1.4119e+01   2.8330e+01 
  280  -5.8256e+01  -1.0283e+01  -2.4305e+01  -5.7664e+01  -1.0201e+01  -2.4091e+01  -2.0951e+02  -4.4330e+01  -9.6266e+01  -2.1170e+02  -4.4613e+01  -9.7074e+01 
  281   2.0821e+02   4.5967e+01   9.7945e+01   2.0601e+02   4.5682e+01   9.7123e+01   5.3680e+01   1.3930e+01   2.7725e+01   5.4264e+01   1.4000e+01   2.7948e+01 
  282  -5.7232e+01  -1.0140e+01  -2.3933e+01  -5.6643e+01  -1.0056e+01  -2.3717e+01  -2.0572e+02  -4.3831e+01  -9.4856e+01  -2.0791e+02  -4.4121e+01  -9.5671e+01 
  283   2.0441e+02   4.5470e+01   9.6519e+01   2.0222e+02   4.5177e+01   9.5691e+01   5.2672e+01   1.3805e+01   2.7338e+01   5.3253e+01   1.3877e+01   2.7562e+01 
  284  -5.6213e+01  -9.9946e+00  -2.3558e+01  -5.5626e+01  -9.9087e+00  -2.3340e+01  -2.0195e+02  -4.3320e+01  -9.3436e+01  -2.0413e+02  -4.3617e+01  -9.4257e+01 
  285   2.0063e+02   4.4960e+01   9.5083e+01   1.9845e+02   4.4661e+01   9.4248e+01   5.1667e+01   1.3677e+01   2.6948e+01   5.2246e+01   1.3751e+01   2.7173e+01 
  286  -5.5198e+01  -9.8456e+00  -2.3179e+01  -5.4613e+01  -9.7580e+00  -2.2960e+01  -1.9820e+02  -4.2797e+01  -9.2004e+01  -2.0036e+02  -4.3101e+01  -9.2832e+01 
  287   1.9686e+02   4.4438e+01   9.3636e+01   1.9469e+02   4.4132e+01   9.2795e+01   5.0666e+01   1.3546e+01   2.6555e+01   5.1243e+01   1.3622e+01   2.6782e+01 
  288  -5.4187e+01  -9.6937e+00  -2.2798e+01  -5.3605e+01  -9.6043e+00  -2.2577e+01  -1.9446e+02  -4.2261e+01  -9.0562e+01  -1.9661e+02  -4.2572e+01  -9.1396e+01 
  289   1.9311e+02   4.3904e+01   9.2178e+01   1.9095e+02   4.3591e+01   9.1332e+01   4.9669e+01   1.3411e+01   2.6159e+01   5.0244e+01   1.3489e+01   2.6388e+01 
  290  -5.3180e+01  -9.5387e+00  -2.2414e+01  -5.2600e+01  -9.4476e+00  -2.2191e+01  -1.9073e+02  -4.1714e+01  -8.9109e+01  -1.9288e+02  -4.2032e+01  -8.9949e+01 
  291   1.8937e+02   4.3358e+01   9.0711e+01   1.8722e+02   4.3038e+01   8.9859e+01   4.8676e+01   1.3273e+01   2.5761e+01   4.9249e+01   1.3353e+01   2.5991e+01 
  292  -5.2176e+01  -9.3807e+00  -2.2027e+01  -5.1599e+01  -9.2879e+00  -2.1803e+01  -1.8702e+02  -4.1155e+01  -8.7647e+01  -1.8916e+02  -4.1479e+01  -8.8492e+01 
  293   1.8565e+02   4.2801e+01   8.9233e+01   1.8351e+02   4.2474e+01   8.8376e+01   4.7687e+01   1.3131e+01   2.5360e+01   4.8258e+01   1.3213e+01   2.5592e+01 
  294  -5.1177e+01  -9.2199e+00  -2.1637e+01  -5.0602e+01  -9.1254e+00  -2.1411e+01  -1.8332e+02  -4.0585e+01  -8.6174e+01  -1.8545e+02  -4.0916e+01  -8.7026e+01 
  295   1.8194e+02   4.2231e+01   8.7746e+01   1.7981e+02   4.1898e+01   8.6883e+01   4.6701e+01   1.2986e+01   2.4957e+01   4.7270e+01   1.3070e+01   2.5190e+01 
  296  -5.0182e+01  -9.0562e+00  -2.1245e+01  -4.9609e+01  -8.9601e+00  -2.1018e+01  -1.7963e+02  -4.0003e+01  -8.4692e+01  -1.8176e+02  -4.0340e+01  -8.5549e+01 
  297   1.7825e+02   4.1651e+01   8.6250e+01   1.7612e+02   4.1311e+01   8.5382e+01   4.5719e+01   1.2838e+01   2.4552e+01   4.6286e+01   1.2924e+01   2.4786e+01 
  298  -4.9190e+01  -8.8896e+00  -2.0850e+01  -4.8619e+01  -8.7920e+00  -2.0621e+01  -1.7596e+02  -3.9410e+01  -8.3201e+01  -1.7808e+02  -3.9754e+01  -8.4063e+01 
  299   1.7456e+02   4.1059e+01   8.4744e+01   1.7245e+02   4.0712e+01   8.3871e+01   4.4740e+01   1.2687e+01   2.4144e+01   4.5305e+01   1.2774e+01   2.4380e+01 
  300  -4.8202e+01  -8.7203e+00  -2.0453e+01  -4.7633e+01  -8.6211e+00  -2.0222e+01  -1.7230e+02  -3.8806e+01  -8.1700e+01  -1.7441e+02  -3.9156e+01  -8.2567e+01 
  301   1.7090e+02   4.0456e+01   8.3230e+01   1.6879e+02   4.0103e+01   8.2352e+01   4.3765e+01   1.2532e+01   2.3733e+01   4.4328e+01   1.2622e+01   2.3971e+01 
  302  -4.7218e+01  -8.5483e+00  -2.0053e+01  -4.6651e+01  -8.4475e+00  -1.9821e+01  -1.6865e+02  -3.8191e+01  -8.0190e+01  -1.7076e+02  -3.8548e+01  -8.1063e+01 
  303   1.6724e+02   3.9842e+01   8.1707e+01   1.6514e+02   3.9483e+01   8.0824e+01   4.2794e+01   1.2375e+01   2.3321e+01   4.3354e+01   1.2466e+01   2.3559e+01 
  304  -4.6237e+01  -8.3736e+00  -1.9650e+01  -4.5672e+01  -8.2713e+00  -1.9417e+01  -1.6502e+02  -3.7566e+01  -7.8672e+01  -1.6712e+02  -3.7929e+01  -7.9550e+01 
  305   1.6360e+02   3.9218e+01   8.0176e+01   1.6151e+02   3.8853e+01   7.9288e+01   4.1825e+01   1.2215e+01   2.2906e+01   4.2384e+01   1.2307e+01   2.3146e+01 
  306  -4.5259e+01  -8.1963e+00  -1.9245e+01  -4.4697e+01  -8.0925e+00  -1.9011e+01  -1.6140e+02  -3.6931e+01  -7.7145e+01  -1.6349e+02  -3.7299e+01  -7.8028e+01 
  307   1.5997e+02   3.8583e+01   7.8636e+01   1.5789e+02   3.8212e+01   7.7743e+01   4.0860e+01   1.2051e+01   2.2490e+01   4.1417e+01   1.2146e+01   2.2731e+01 
  308  -4.4286e+01  -8.0164e+00  -1.8838e+01  -4.3725e+01  -7.9112e+00  -1.8602e+01  -1.5779e+02  -3.6285e+01  -7.5610e+01  -1.5988e+02  -3.6659e+01  -7.6497e+01 
  309   1.5636e+02   3.7938e+01   7.7088e+01   1.5428e+02   3.7561e+01   7.6191e+01   3.9899e+01   1.1885e+01   2.2071e+01   4.0453e+01   1.1981e+01   2.2313e+01 
  310  -4.3315e+01  -7.8340e+00  -1.8429e+01  -4.2756e+01  -7.7274e+00  -1.8192e+01  -1.5420e+02  -3.5629e+01  -7.4067e+01  -1.5627e+02  -3.6009e+01  -7.4959e+01 
  311   1.5276e+02   3.7283e+01   7.5533e+01   1.5068e+02   3.6900e+01   7.4631e+01   3.8940e+01   1.1716e+01   2.1650e+01   3.9493e+01   1.1814e+01   2.1893e+01 
  312  -4.2348e+01  -7.6491e+00  -1.8017e+01  -4.1791e+01  -7.5411e+00  -1.7779e+01  -1.5061e+02  -3.4964e+01  -7.2516e+01  -1.5268e+02  -3.5349e+01  -7.3413e+01 
  313   1.4916e+02   3.6618e+01   7.3970e+01   1.4710e+02   3.6230e+01   7.3064e+01   3.7984e+01   1.1544e+01   2.1227e+01   3.8536e+01   1.1643e+01   2.1472e+01 
  314  -4.1384e+01  -7.4619e+00  -1.7604e+01  -4.0829e+01  -7.3525e+00  -1.7364e+01  -1.4704e+02  -3.4289e+01  -7.0958e+01  -1.4910e+02  -3.4680e+01  -7.1858e+01 
  315   1.4559e+02   3.5943e+01   7.2400e+01   1.4352e+02   3.5550e+01   7.1490e+01   3.7032e+01   1.1369e+01   2.0803e+01   3.7581e+01   1.1470e+01   2.1048e+01 
  316  -4.0424e+01  -7.2722e+00  -1.7188e+01  -3.9870e+01  -7.1615e+00  -1.6947e+01  -1.4348e+02  -3.3604e+01  -6.9392e+01  -1.4554e+02  -3.4001e+01  -7.0297e+01 
  317   1.4202e+02   3.5259e+01   7.0822e+01   1.3996e+02   3.4860e+01   6.9908e+01   3.6082e+01   1.1192e+01   2.0377e+01   3.6630e+01   1.1294e+01   2.0623e+01 
  318  -3.9466e+01  -7.0803e+00  -1.6770e+01  -3.8915e+01  -6.9682e+00  -1.6528e+01  -1.3993e+02  -3.2910e+01  -6.7819e+01  -1.4198e+02  -3.3312e+01  -6.8728e+01 
  319   1.3846e+02   3.4566e+01   6.9238e+01   1.3641e+02   3.4162e+01   6.8320e+01   3.5136e+01   1.1012e+01   1.9948e+01   3.5682e+01   1.1116e+01   2.0196e+01 
  320  -3.8512e+01  -6.8861e+00  -1.6351e+01  -3.7962e+01  -6.7728e+00  -1.6107e+01  -1.3639e+02  -3.2208e+01  -6.6239e+01  -1.3844e+02  -3.2615e+01  -6.7152e+01 
  321   1.3492e+02   3.3864e+01   6.7647e+01   1.3287e+02   3.3454e+01   6.6725e+01   3.4192e+01   1.0829e+01   1.9519e+01   3.4736e+01   1.0935e+01   1.9767e+01 
  322  -3.7560e+01  -6.6897e+00  -1.5929e+01  -3.7012e+01  -6.5751e+00  -1.5685e+01  -1.3287e+02  -3.1496e+01  -6.4652e+01  -1.3490e+02  -3.1908e+01  -6.5569e+01 
  323   1.3138e+02   3.3153e+01   6.6049e+01   1.2935e+02   3.2738e+01   6.5124e+01   3.3251e+01   1.0644e+01   1.9087e+01   3.3794e+01   1.0751e+01   1.9337e+01 
  324  -3.6612e+01  -6.4911e+00  -1.5505e+01  -3.6065e+01  -6.3754e+00  -1.5260e+01  -1.2935e+02  -3.0776e+01  -6.3059e+01  -1.3138e+02  -3.1193e+01  -6.3979e+01 
  325   1.2786e+02   3.2433e+01   6.4446e+01   1.2583e+02   3.2014e+01   6.3517e+01   3.2312e+01   1.0456e+01   1.8654e+01   3.2854e+01   1.0565e+01   1.8904e+01 
  326  -3.5666e+01  -6.2905e+00  -1.5080e+01  -3.5121e+01  -6.1736e+00  -1.4834e+01  -1.2584e+02  -3.0048e+01  -6.1459e+01  -1.2786e+02  -3.0469e+01  -6.2383e+01 
  327   1.2434e+02   3.1705e+01   6.2836e+01   1.2232e+02   3.1281e+01   6.1903e+01   3.1377e+01   1.0267e+01   1.8219e+01   3.1916e+01   1.0376e+01   1.8471e+01 
  328  -3.4723e+01  -6.0878e+00  -1.4653e+01  -3.4180e+01  -5.9697e+00  -1.4406e+01  -1.2234e+02  -2.9311e+01  -5.9853e+01  -1.2436e+02  -2.9738e+01  -6.0781e+01 
  329   1.2084e+02   3.0968e+01   6.1220e+01   1.1882e+02   3.0540e+01   6.0284e+01   3.0443e+01   1.0074e+01   1.7783e+01   3.0982e+01   1.0185e+01   1.8035e+01 
  330  -3.3783e+01  -5.8832e+00  -1.4224e+01  -3.3242e+01  -5.7640e+00  -1.3976e+01  -1.1885e+02  -2.8567e+01  -5.8241e+01  -1.2087e+02  -2.8998e+01  -5.9173e+01 
  331   1.1735e+02   3.0224e+01   5.9598e+01   1.1534e+02   2.9791e+01   5.8659e+01   2.9513e+01   9.8796e+00   1.7346e+01   3.0050e+01   9.9921e+00   1.7599e+01 
  332  -3.2846e+01  -5.6766e+00  -1.3794e+01  -3.2306e+01  -5.5563e+00  -1.3545e+01  -1.1538e+02  -2.7814e+01  -5.6624e+01  -1.1738e+02  -2.8250e+01  -5.7558e+01 
  333   1.1386e+02   2.9472e+01   5.7971e+01   1.1186e+02   2.9034e+01   5.7029e+01   2.8584e+01   9.6828e+00   1.6907e+01   2.9120e+01   9.7965e+00   1.7161e+01 
  334  -3.1911e+01  -5.4681e+00  -1.3362e+01  -3.1372e+01  -5.3468e+00  -1.3112e+01  -1.1191e+02  -2.7054e+01  -5.5000e+01  -1.1391e+02  -2.7494e+01  -5.5938e+01 
  335   1.1039e+02   2.8712e+01   5.6339e+01   1.0839e+02   2.8270e+01   5.5394e+01   2.7658e+01   9.4838e+00   1.6467e+01   2.8193e+01   9.5988e+00   1.6721e+01 
  336  -3.0979e+01  -5.2579e+00  -1.2929e+01  -3.0441e+01  -5.1355e+00  -1.2678e+01  -1.0845e+02  -2.6287e+01  -5.3372e+01  -1.1044e+02  -2.6731e+01  -5.4312e+01 
  337   1.0692e+02   2.7945e+01   5.4701e+01   1.0493e+02   2.7499e+01   5.3753e+01   2.6735e+01   9.2826e+00   1.6025e+01   2.7268e+01   9.3989e+00   1.6280e+01 
  338  -3.0049e+01  -5.0458e+00  -1.2494e+01  -2.9513e+01  -4.9225e+00  -1.2242e+01  -1.0499e+02  -2.5513e+01  -5.1738e+01  -1.0699e+02  -2.5961e+01  -5.2681e+01 
  339   1.0347e+02   2.7171e+01   5.3058e+01   1.0148e+02   2.6721e+01   5.2108e+01   2.5813e+01   9.0794e+00   1.5582e+01   2.6345e+01   9.1969e+00   1.5838e+01 
  340  -2.9121e+01  -4.8321e+00  -1.2057e+01  -2.8587e+01  -4.7078e+00  -1.1805e+01  -1.0155e+02  -2.4732e+01  -5.0099e+01  -1.0354e+02  -2.5184e+01  -5.1045e+01 
  341   1.0002e+02   2.6389e+01   5.1411e+01   9.8032e+01   2.5936e+01   5.0458e+01   2.4894e+01   8.8742e+00   1.5138e+01   2.5424e+01   8.9928e+00   1.5395e+01 
  342  -2.8196e+01  -4.6167e+00  -1.1619e+01  -2.7663e+01  -4.4915e+00  -1.1366e+01  -9.8115e+01  -2.3944e+01  -4.8455e+01  -1.0010e+02  -2.4400e+01  -4.9404e+01 
  343   9.6579e+01   2.5602e+01   4.9759e+01   9.4596e+01   2.5144e+01   4.8803e+01   2.3976e+01   8.6671e+00   1.4693e+01   2.4506e+01   8.7868e+00   1.4950e+01 
  344  -2.7273e+01  -4.3998e+00  -1.1180e+01  -2.6741e+01  -4.2737e+00  -1.0926e+01  -9.4687e+01  -2.3149e+01  -4.6806e+01  -9.6665e+01  -2.3609e+01  -4.7758e+01 
  345   9.3147e+01   2.4807e+01   4.8103e+01   9.1169e+01   2.4346e+01   4.7144e+01   2.3061e+01   8.4581e+00   1.4247e+01   2.3589e+01   8.5789e+00   1.4505e+01 
  346  -2.6352e+01  -4.1813e+00  -1.0740e+01  -2.5822e+01  -4.0543e+00  -1.0485e+01  -9.1267e+01  -2.2349e+01  -4.5153e+01  -9.3240e+01  -2.2812e+01  -4.6108e+01 
  347   8.9722e+01   2.4007e+01   4.6442e+01   8.7749e+01   2.3542e+01   4.5481e+01   2.2148e+01   8.2472e+00   1.3800e+01   2.2675e+01   8.3691e+00   1.4058e+01 
  348  -2.5434e+01  -3.9613e+00  -1.0298e+01  -2.4904e+01  -3.8335e+00  -1.0042e+01  -8.7854e+01  -2.1542e+01  -4.3495e+01  -8.9823e+01  -2.2009e+01  -4.4453e+01 
  349   8.6306e+01   2.3200e+01   4.4777e+01   8.4336e+01   2.2732e+01   4.3814e+01   2.1236e+01   8.0346e+00   1.3351e+01   2.1762e+01   8.1575e+00   1.3610e+01 
  350  -2.4517e+01  -3.7399e+00  -9.8548e+00  -2.3989e+01  -3.6113e+00  -9.5986e+00  -8.4448e+01  -2.0730e+01  -4.1834e+01  -8.6413e+01  -2.1200e+01  -4.2793e+01 
  351   8.2896e+01   2.2387e+01   4.3109e+01   8.0931e+01   2.1916e+01   4.2144e+01   2.0326e+01   7.8203e+00   1.2902e+01   2.0851e+01   7.9441e+00   1.3162e+01 
  352  -2.3603e+01  -3.5171e+00  -9.4107e+00  -2.3075e+01  -3.3878e+00  -9.1538e+00  -8.1049e+01  -1.9912e+01  -4.0168e+01  -8.3011e+01  -2.0385e+01  -4.1130e+01 
  353   7.9493e+01   2.1569e+01   4.1436e+01   7.7532e+01   2.1094e+01   4.0469e+01   1.9418e+01   7.6043e+00   1.2452e+01   1.9942e+01   7.7291e+00   1.2712e+01 
  354  -2.2690e+01  -3.2931e+00  -8.9654e+00  -2.2164e+01  -3.1631e+00  -8.7079e+00  -7.7656e+01  -1.9088e+01  -3.8498e+01  -7.9614e+01  -1.9564e+01  -3.9463e+01 
  355   7.6097e+01   2.0746e+01   3.9760e+01   7.4140e+01   2.0268e+01   3.8791e+01   1.8512e+01   7.3868e+00   1.2001e+01   1.9035e+01   7.5125e+00   1.2261e+01 
  356  -2.1779e+01  -3.0678e+00  -8.5191e+00  -2.1254e+01  -2.9371e+00  -8.2610e+00  -7.4270e+01  -1.8259e+01  -3.6825e+01  -7.6224e+01  -1.8739e+01  -3.7792e+01 
  357   7.2708e+01   1.9917e+01   3.8081e+01   7.0754e+01   1.9436e+01   3.7110e+01   1.7607e+01   7.1677e+00   1.1549e+01   1.8129e+01   7.2943e+00   1.1810e+01 
  358  -2.0870e+01  -2.8413e+00  -8.0718e+00  -2.0346e+01  -2.7099e+00  -7.8131e+00  -7.0890e+01  -1.7426e+01  -3.5148e+01  -7.2841e+01  -1.7908e+01  -3.6117e+01 
  359   6.9324e+01   1.9083e+01   3.6399e+01   6.7374e+01   1.8600e+01   3.5426e+01   1.6704e+01   6.9471e+00   1.1096e+01   1.7225e+01   7.0746e+00   1.1358e+01 
  360  -1.9962e+01  -2.6137e+00  -7.6234e+00  -1.9439e+01  -2.4817e+00  -7.3642e+00  -6.7515e+01  -1.6588e+01  -3.3468e+01  -6.9463e+01  -1.7072e+01  -3.4439e+01 
  361   6.5947e+01   1.8245e+01   3.4713e+01   6.3999e+01   1.7759e+01   3.3738e+01   1.5802e+01   6.7252e+00   1.0643e+01   1.6322e+01   6.8534e+00   1.0905e+01 
  362  -1.9057e+01  -2.3850e+00  -7.1742e+00  -1.8534e+01  -2.2525e+00  -6.9144e+00  -6.4146e+01  -1.5745e+01  -3.1785e+01  -6.6090e+01  -1.6232e+01  -3.2757e+01 
